id;verified;followers_count;friends_count;description;profile_image_url;account_type
236934762;False;114;0;1;1;human
25537232;True;226623;137388;1;1;human
1217506002;False;50;99;1;1;human
205105882;False;299;575;1;1;bot
28420827;True;1762522;1540;1;1;human
61713117;False;221;493;1;1;bot
772476180167532548;False;0;0;1;1;human
4111313652;False;18;48;1;1;bot
15575800;True;7499;1803;1;1;human
60664576;False;29;0;1;1;human
23177997;True;1056591;23;1;1;human
479570725;False;994;1723;1;1;bot
512076590;False;141;172;1;1;human
416394049;False;213;352;1;1;human
778109633860923392;False;5;0;1;1;bot
765823913196711936;False;11;35;1;1;bot
772543653403357184;False;0;0;1;1;human
3001658195;False;1863;1703;1;1;human
890851888777773056;False;0;0;1;1;human
23702397;True;1317392;1081;1;1;human
171813775;True;122886;293;1;1;human
26848144;False;1446;3337;1;1;human
788638622;False;38;144;0;1;bot
2209983391;False;173;596;1;1;human
866373247;False;84114;737;1;1;bot
54635428;True;11528;941;1;1;human
5876652;True;744967;6257;1;1;human
19508142;False;6;39;0;1;bot
28683184;True;1286470;317;1;1;human
328051639;False;18;81;0;1;bot
777835834510708737;False;371;78;0;1;human
261467074;False;207;578;1;1;human
109685703;True;3852;739;1;1;human
2459806663;False;114;232;1;1;human
4380273612;False;57594;252;1;1;human
622963660;False;12;0;1;1;bot
1634577380;False;147;506;1;1;human
1104260071;False;0;0;0;1;human
153463795;True;1093901;1822;1;1;human
425044984;True;1357026;489;1;1;human
18197498;True;893864;180;1;1;human
178105343;False;2300;3778;1;1;human
220834829;False;120757;82402;1;1;bot
164998160;True;1398956;142;1;1;human
56208402;False;312;474;1;1;human
297380894;True;937580;111;1;1;human
8236062;True;771637;32;0;1;human
184921119;False;2065;636;1;1;human
3102059566;False;103;4;0;1;bot
422947897;False;561;487;0;1;bot
518106169;False;1964;1333;1;1;human
25275453;True;248674;2803;1;1;human
308390972;False;174;3;0;1;bot
946736271124238337;False;4252;323;1;1;bot
727943915442180097;False;503;426;1;1;human
20032587;True;16906;6493;1;1;human
270380109;False;19240;3462;1;1;human
1036102747;False;6;0;0;1;human
160541789;False;566;99;1;1;human
1072802917;False;20476;2958;1;1;human
160279654;False;6;1;0;1;bot
54373497;False;552;1319;1;1;human
877370740433051649;False;0;0;1;1;bot
2297015419;False;185;1536;1;1;human
21605503;False;10586;6787;1;1;human
635576092;False;50;226;0;1;human
76131466;True;2600021;448;1;1;human
34188428;False;40;428;1;1;human
701607056;True;1213578;25;1;1;human
710519954;False;40;77;0;1;bot
1391045790;False;79;0;1;1;bot
125152418;True;58607;3005;1;1;human
455716011;False;1705;3307;1;1;human
769002239138476033;False;1395;1264;1;1;human
23440557;False;83;466;1;1;human
324906155;False;29;655;1;1;human
170241204;False;18;290;1;1;bot
103394487;False;233399;833;1;1;human
1518185665;False;41;361;1;1;human
304196805;False;6;0;1;1;bot
53062854;True;575427;945;1;1;human
44412106;True;85898;3180;1;1;human
31829199;False;57402;465;1;1;human
295283920;True;1046320;1081;1;1;human
901802279623417856;False;288;360;1;1;human
749664459321466880;False;40;9;1;1;bot
33402081;False;115916;586;1;1;human
851291359;False;26;97;0;1;human
405384428;False;360590;1960;1;1;human
100510962;True;22713;173;1;1;human
1062317300;False;918;826;0;1;bot
2422320374;False;199;374;1;1;human
619293948;True;6984869;846;1;1;human
68267260;False;56;0;0;1;bot
465153276;False;572;602;1;1;human
1146727686;False;180;495;1;1;human
65645834;False;258;654;1;1;human
116763916;True;263924;335;1;1;human
46247180;True;10702929;4;1;1;human
729323558221000704;False;32;64;1;1;human
183872800;False;580;1412;1;1;human
47033646;False;102;407;1;1;human
289516877;True;8777;1190;1;1;human
701589164375015424;False;24;132;0;1;bot
325168476;False;13;0;1;1;bot
3082923365;False;212;189;1;1;human
58568041;False;681;733;1;1;human
817053673419341824;False;186;729;1;1;human
1747299692;False;8;13;0;1;bot
122269043;True;163121;1214;1;1;human
579710324;False;49;250;0;1;bot
176008586;False;117;1188;0;1;human
99200399;False;257;413;1;1;human
543666179;False;53;77;0;1;bot
953679275848355840;False;644;585;1;1;bot
596487575;False;1200;2033;1;1;human
462007707;False;895;168;1;1;human
1139649950;True;3994486;79;1;1;human
772709862321127424;False;0;0;1;1;human
41004472;False;373;826;1;1;human
761376188;False;2003;1282;1;1;human
3296308669;False;42;194;1;1;human
133803458;False;128101;25;0;1;human
18197957;False;1830;1138;1;1;human
304197061;False;595;589;1;1;human
14790085;True;118220;16123;1;1;human
605662682;False;119;0;1;1;human
177581534;False;300547;4389;1;1;human
584166882;False;576;406;1;1;human
491105763;False;1308;1001;1;1;human
343780837;False;642;350;0;1;human
155561448;True;2913456;225;1;1;human
112831984;False;21;0;0;1;bot
35761681;True;12291;1995;1;1;human
868133395959762945;False;1;0;1;1;bot
894371881599488001;False;0;0;1;1;human
1958587928;False;153;158;1;1;human
2577772058;False;10;40;0;1;human
108113443;False;875;765;1;1;human
232631847;False;269;353;1;1;human
820358702;False;7780;7123;1;1;human
81112624;False;1357;966;1;1;human
550612530;False;6;0;1;1;bot
2261888568;False;105;112;0;1;bot
80588348;False;22;0;0;1;bot
14265924;True;5093;3086;1;1;human
312323662;True;614;1187;1;1;human
2995629651;False;6;230;0;1;bot
481668692;False;26;896;1;1;bot
877458564696219648;False;0;0;0;1;bot
3755322974;False;164;509;1;1;human
1039249032;False;16;31;0;1;bot
2926423704;False;292;135;1;1;human
120958633;False;569;1302;1;1;human
14790314;True;11451;2239;1;1;human
33664696;False;2556;1895;1;1;human
2439098062;True;1370367;432;1;1;human
125415116;False;322;285;0;1;human
627945169;False;166;310;1;1;human
33402585;False;207;361;1;1;human
1095770039939145730;False;1;0;0;1;bot
3281628907;False;63;570;1;1;bot
251768560;False;10;23;0;1;bot
18460408;False;97252;2941;1;1;human
72986381;False;79;113;0;1;human
248098589;False;6;0;1;1;bot
877106721432289280;False;38;101;0;1;human
875883939411279872;False;3;0;1;1;bot
123580195;True;1584360;960;1;1;human
24751910;True;15900;1954;1;1;human
350334760;True;1146939;153;1;1;human
223981354;True;6760;7065;1;1;human
2687872824;False;28;14;0;1;bot
2923278144;False;2632;72;1;1;human
908963659;False;2922;2417;1;1;human
56471377;True;8877;2680;1;1;human
14266196;True;5572;2050;1;1;human
772404492222492672;False;1;0;1;1;human
61714263;False;1033;478;1;1;human
27897690;False;1001;2348;1;1;human
966094790520696832;False;124;1213;1;1;human
2241703784;False;460;118;1;1;human
60403583;False;10320;10963;1;1;human
1703260039;False;82;136;1;1;human
3307057041;False;419;162;1;1;human
331460500;False;606;612;1;1;human
158445476;False;7473;887;1;1;human
2201333669;False;228;222;1;1;bot
58044330;False;22;0;0;1;bot
390967213;False;204;250;0;1;human
21082047;True;5191;705;1;1;human
93958079;False;17;0;0;1;bot
252817349;False;7325;1629;1;1;human
4782665669;False;1507;0;1;1;human
593342422;False;3034;344;1;1;human
336703458;False;4288;2751;0;1;human
2871635943;False;414;733;1;1;human
2341318646;False;2295;4758;1;1;human
76918775;True;19844;986;1;1;human
1056049613298315266;False;0;0;0;1;bot
163950604;True;131155;465;1;1;human
905293837;False;4;187;1;1;bot
112570388;False;18845;659;1;1;human
61452308;True;2214290;829;1;1;human
15314966;False;18;63;1;1;bot
76132385;False;10281;1857;1;1;human
1683337250;False;21259;1134;1;1;bot
558215205;False;29;0;1;1;bot
55947313;True;1809848;202;1;1;bot
626372660;True;666200;3077;0;1;human
2641735739;False;479;346;1;1;human
68792381;True;1598594;359;1;1;human
721006656;False;72;193;1;1;human
774031416980082688;False;1843;4060;1;1;human
23441494;False;3;12;0;1;bot
144552023;True;3539;3621;1;1;human
2452467799;False;575;542;1;1;bot
161067126;False;14422;1079;1;1;human
754823287;True;634956;608;1;1;human
1566683257;False;706;374;1;1;human
3164188794;False;233;520;0;1;bot
175747203;False;307;1075;1;1;human
2244325512;False;817;758;1;1;bot
3075584137;False;390;370;0;1;human
25276555;False;16;80;1;1;human
135901326;True;4087230;365;0;1;human
178106513;False;243;0;1;1;bot
614838420;False;6046;5344;1;1;human
708423828;False;13;34;0;1;bot
1860808855;False;0;34;0;1;bot
843981393315139584;False;4606;4112;1;1;bot
14790817;True;4231670;9053;1;1;human
716288161;False;234;0;1;1;bot
1830662306;False;15;25;0;1;bot
116764836;True;94923;25;1;1;human
2273947812;False;956;190;1;1;human
960538579993878529;False;366;1;1;1;bot
97104042;False;78575;28754;1;1;human
508932270;True;8185861;197;1;1;human
1032406876938534912;False;73;88;1;1;human
22393012;False;801;98;1;1;human
304197817;False;773;960;1;1;human
3008213178;False;18;66;0;1;bot
352432318;False;2233130;1650;0;1;human
457814215;False;275;558;1;1;human
109687000;True;1651856;1366;1;1;human
14266598;True;389973;19855;1;1;human
45723880;False;382;177;0;1;human
14790899;True;2632872;139;0;1;human
123580666;True;1460457;1256;1;1;human
22917397;False;161;291;1;1;human
461484316;False;18;141;0;1;bot
919279988943347712;False;127;361;1;1;human
506048809;False;127;466;0;1;human
1713484075;False;50;705;0;1;human
927576866604625920;False;91;143;1;1;human
2413670707;False;150018;4;0;1;human
14790966;True;4969736;44;1;1;human
26587452;True;162296;10969;1;1;human
500281660;False;18;0;1;1;bot
130396477;False;58;108;0;1;human
59355458;False;25;81;1;1;human
3019223383;False;367;0;1;1;bot
422162776;False;15;0;0;1;bot
346665306;False;1032;1580;1;1;human
2641211740;False;96;422;1;1;human
930225038397231104;False;51;164;0;1;human
4604670328;False;1102;862;1;1;human
1580577150;False;4;52;0;1;bot
580497795;False;5231;1555;1;1;human
14791044;True;1226444;4459;0;1;human
195932558;False;1442;61;1;1;human
17936793;True;3543483;942;0;1;human
1447670179;True;3810;2088;1;1;human
465416612;True;719203;3528;1;1;human
123056546;False;91;80;1;1;bot
255701414;False;32;381;1;1;bot
24490410;False;41;259;1;1;human
883274156;True;1152;1057;1;1;human
158446000;False;28;0;1;1;human
132755891;False;1735;777;1;1;human
1959637430;False;58;551;1;1;human
625324483;False;54;292;0;1;bot
103657931;False;7;0;1;1;bot
2727195089;False;1775;115;1;1;human
1250800092;False;750;0;1;1;human
877639227684638720;False;2;0;1;1;bot
1676521974;False;515;1004;1;1;human
25801216;False;14575;5998;1;1;human
33141270;True;8961;928;1;1;human
2584588824;True;2028670;109;1;1;human
2531897882;False;66;128;0;1;bot
1697231407;False;28;0;0;1;bot
92647987;False;150;811;1;1;human
341946933;False;1194;798;1;1;human
369734218;False;2470;985;1;1;human
14791251;True;3713495;116;1;1;human
29995610;True;381932;3648;1;1;human
1386852955;False;145;792;0;1;bot
133018209;False;213;0;1;1;bot
2340008558;False;799;1088;1;1;bot
487699056;False;36;0;1;1;human
710259321;False;341;325;1;1;human
22655610;True;824724;550;1;1;human
19509884;True;149784;2665;1;1;human
180990597;False;829467;341;1;1;human
29733512;False;430;323;1;1;human
23704209;False;21;0;0;1;human
335655573;False;138;171;1;1;human
37335702;False;117;435;0;1;bot
257536666;False;585;669;1;1;human
552972960;False;4;0;0;1;bot
270381732;False;49;476;1;1;bot
38908587;False;272458;357;1;1;human
226341562;False;861;433;1;1;human
34714309;False;62;144;1;1;human
558215877;False;1033;1267;1;1;bot
18461401;True;19911;1520;1;1;human
109949678;False;17;0;0;1;human
16888571;True;12222;317;1;1;human
2320872192;False;906;916;1;1;bot
2659037954;False;166;0;1;1;bot
594129665;False;368;223;1;1;human
2493362950;False;29;0;1;1;bot
127251210;False;539;147;1;1;human
83211026;False;565;419;1;1;human
877517902571859969;False;0;0;0;1;bot
378909475;False;45;131;1;1;bot
765903792110010368;False;5;0;1;1;bot
21345085;False;22508;21948;1;1;human
2696262463;False;1184;711;1;1;human
104969057;True;4044142;763;1;1;human
390181734;False;11;0;0;1;bot
1055891367996473346;False;0;0;0;1;bot
1083552643;False;468;1192;1;1;human
2482090896;False;773;575;1;1;bot
95531927;False;1193;1006;1;1;human
436843419;False;4;0;0;1;bot
43103134;False;66132;339;1;1;human
2343416736;False;8;0;1;1;bot
3271144364;False;5;0;0;1;bot
504476597;False;145;662;1;1;human
716792297623568384;False;721;401;1;1;human
571323322;False;17;371;1;1;human
505000901;False;748;1166;1;1;bot
78492615;True;38729;1523;1;1;human
1048938358968336385;False;25;300;1;1;human
1373746142;False;664;568;1;1;human
408794080;False;374;0;1;1;bot
356103137;False;5;159;1;1;bot
250983398;False;6;0;0;1;bot
19248106;True;21542610;173;1;1;human
200913899;True;4732500;162;1;1;human
134329322;False;39;29;1;1;bot
215069685;True;49728;4462;1;1;human
164213765;True;1574361;162;1;1;human
2795615241;False;2119;1512;1;1;human
90027025;True;58124;302;1;1;human
2278667285;False;82562;78903;1;1;bot
793097244;False;4210;1;1;1;human
309441567;False;1303;2714;1;1;human
30782495;True;6897568;1701;1;1;human
421377073;False;1;0;0;1;bot
706555517934526465;False;2774;1637;1;1;bot
238662720;False;1436944;397;1;1;human
16364632;True;6667;2819;1;1;human
371831899;False;16;781;0;1;bot
3069293665;True;549971;100;1;1;human
346928230;False;44;246;0;1;human
101823594;False;713932;391;1;1;human
188068980;False;286;485;1;1;human
23442551;False;121932;2463;1;1;human
60142716;True;1143443;248;1;1;human
236303487;False;2;6;0;1;bot
347976839;False;860;0;1;1;bot
36025478;False;16;109;0;1;bot
1628812430;False;130;867;1;1;human
752989327;False;4;0;1;1;bot
291615891;False;28;0;1;1;bot
107590809;False;116;1195;1;1;human
772444352429842432;False;0;0;1;1;human
828795811022659584;False;213;256;1;1;human
783392314655846400;False;567;60;1;1;human
39957724;True;118634;1414;1;1;human
857322722;False;706;55;0;1;bot
785233141;False;21;0;0;1;bot
529642755;False;19;0;1;1;human
24229126;False;162;615;1;1;human
877466951634649088;False;1;0;1;1;bot
52278538;False;99;1009;1;1;human
907130120;False;1051;509;1;1;bot
83473676;False;39;181;1;1;bot
1015657742;False;95893;74326;1;1;human
3424761130;False;174;16;1;1;human
282178889;False;99;387;1;1;human
600421707;False;55;0;1;1;bot
2424419659;False;360;292;1;1;human
374715737;False;277;281;1;1;human
824292696;False;35;742;0;1;human
243905905;True;1235014;224;1;1;human
164476273;False;11;0;1;1;bot
257013116;True;785704;132;1;1;human
1016460818269995008;False;391;556;1;1;human
876135649727873024;False;471;1;1;1;bot
14529929;True;2658966;8909;1;1;human
62764427;False;1306258;758;1;1;human
811709832;False;427;427;1;1;human
848410002;False;0;0;1;1;bot
242595221;True;16153;4236;1;1;human
1260238238;False;417;0;1;1;human
25015718;True;209403;757;1;1;human
16889257;True;3917;2425;1;1;human
151106990;True;403448;4418;1;1;human
784747158922821632;False;43860;110;1;1;human
4112102839;False;14;40;1;1;bot
1356969403;False;70;51;0;1;bot
82425278;False;150;0;1;1;bot
293189065;False;33;0;1;1;bot
1143842844;False;322;413;1;1;human
3256989144;False;15;0;1;1;bot
431863262;False;1482;0;1;1;bot
2985145831;False;374;449;1;1;human
943442695342587904;False;150;184;1;1;human
457029141;False;127456;104;1;1;bot
407221784;False;942;770;1;1;human
386774575;False;151;102;1;1;bot
77968947;True;11474;1403;1;1;human
726108618051997696;False;553;1333;1;1;human
920359296797429760;False;19;0;1;1;bot
23705159;False;210;755;1;1;human
16102982;False;922;670;1;1;human
834516576;False;138;116;0;1;human
1651619426;False;1425;743;1;1;human
20821622;False;347;757;1;1;human
66172538;False;9679;3807;1;1;human
2983310977;False;1955;770;1;1;human
31045254;False;3;9;0;1;bot
1695135373;False;3535;20442;1;1;human
856940210705362944;False;17;1;1;1;bot
328054430;False;6608;6259;1;1;human
834805413870596096;False;647;1434;1;1;human
171816610;False;65;364;1;1;human
3342186154;False;59;0;1;1;bot
383628985;False;373;332;1;1;human
862566085;False;0;40;1;1;bot
1540470486;False;2694;448;1;1;human
405911258;False;316;757;1;1;human
3000350429;False;186;93;1;1;bot
590722785;False;28;0;0;1;bot
150845161;False;13;56;0;1;bot
852260058272604160;False;423;1067;1;1;human
302102255;False;5;0;1;1;bot
372094705;False;21;173;0;1;bot
2358621950;False;118;756;1;1;human
1074902784;False;100;298;1;1;human
894412330288783361;False;266;898;1;1;human
167098130;False;347;1057;1;1;human
40744725;False;540308;49;1;1;human
116242233;False;8;0;0;1;bot
1059844682648305664;False;141;264;1;1;human
833790314620018688;False;168;170;0;1;human
14792516;True;149562;2639;1;1;human
142980929;True;125765;888;1;1;human
2500179786;False;135;189;1;1;bot
618248013;False;534;506;1;1;human
15316815;True;261282;770;1;1;human
30521168;False;1196;992;1;1;bot
130922325;True;961783;777;1;1;human
155301717;False;281350;158;1;1;human
541964118;False;39;0;0;1;human
23967578;True;1425339;4740;1;1;human
15316828;False;108;896;1;1;bot
600422244;False;168;1812;0;1;human
41269095;True;1865884;3;1;1;human
458078054;False;34;119;1;1;bot
308131695;False;66678;614;1;1;human
388347773;False;26;40;0;1;bot
895448451957366790;False;1;0;1;1;human
6141832;True;332079;839;1;1;human
20297608;False;1489;924;1;1;human
757080088340860928;False;97;369;1;1;human
787451593360674816;False;10;31;1;1;human
813545353;False;2;0;0;1;bot
384153483;False;19;1818;0;1;human
1266792337;False;4;16;1;1;bot
1072019347;False;1040;2613;1;1;human
191477653;True;135885;1703;1;1;human
2804791188;False;6;72;1;1;bot
1343076247;False;194;213;1;1;bot
19249062;True;1472497;251;1;1;human
2223355820;False;1185;308;1;1;human
91600832;False;625;301;1;1;human
92911554;False;119;0;1;1;human
444446665;False;21;0;1;1;bot
230537167;True;1618851;445;1;1;human
15579102;False;868;1104;1;1;human
166311912;False;591883;264;1;1;human
515487720;False;97;276;0;1;human
210876407;True;54826;1557;1;1;human
398833650;False;155;0;1;1;human
822654201935364096;False;673;54;0;1;human
809858315668881408;False;126;66;1;1;human
825518870421180416;False;252188;48629;1;1;human
824247405457637378;False;412;477;0;1;human
834786370438758402;False;25;0;1;1;bot
734492654755577858;True;3241227;84;1;1;human
757515891403788288;False;324;236;1;1;human
745349445471047680;False;24;0;1;1;bot
811232994979676162;False;234;437;0;1;human
831955835895087108;False;23;9;1;1;bot
799814240190267396;False;20;385;1;1;human
828651456408518660;False;110;462;1;1;human
809157766363414533;False;237;730;1;1;human
828994101827796996;False;33;0;1;1;bot
825677135159427079;False;0;0;1;1;human
3171792938;False;22;0;0;1;bot
26327095;True;89606;3099;1;1;human
37861434;False;149310;6;1;1;bot
835728718643544068;False;0;41;1;1;bot
48871502;False;17;0;0;1;human
28162128;False;169343;95;1;1;human
298956897;False;20;0;1;1;human
386513005;False;396;631;1;1;bot
550615158;False;36;0;1;1;bot
37599351;True;3137744;1641962;0;1;human
49657979;True;483872;66;1;1;human
614578302;False;92;289;1;1;human
237615233;True;242350;828;1;1;human
22657153;True;2765129;47;1;1;human
405911687;False;93;0;1;1;human
3018963079;False;184;1;1;1;human
482457738;True;176293;105920;1;1;human
89503894;True;1736146;526;1;1;human
286898328;False;1;11;0;1;bot
597801121;False;90;291;0;1;bot
134592673;False;5;24;0;1;bot
1401272485;False;806;82;1;1;bot
403814599;False;225;900;1;1;human
2912794847;False;23;59;1;1;bot
225818852;True;574880;313336;1;1;human
3983915242;False;151;0;1;1;human
83998973;False;239914;2526;1;1;human
41793790;True;20385;300;1;1;human
4808620291;False;4;53;1;1;bot
450214153;False;2;0;0;1;bot
59095319;False;6216;4373;1;1;human
17938716;False;7257;225;1;1;human
323336477;False;5;92;1;1;bot
896193455222734848;False;45;277;1;1;human
40745276;True;771743;158;1;1;human
1495120194;False;2059;205;1;1;human
853992715218038784;False;34;881;0;1;bot
107854196;False;45;458;1;1;human
877485989563969536;False;0;0;0;1;bot
61454719;False;6;0;0;1;bot
2760751497;False;6;2;0;1;bot
878067171653562369;False;92;2;1;1;bot
854292249190051841;False;1;0;1;1;bot
1028241806;True;804529;386;1;1;human
243644830;False;6;0;1;1;bot
558217637;False;8;0;1;1;bot
771732363143446528;False;603;592;1;1;bot
849506133635149824;False;0;0;1;1;bot
765921495461822464;False;8;12;1;1;bot
2750527919;False;368;334;0;1;human
862566854;False;0;0;1;1;bot
524138951;False;704510;11;1;1;human
19511752;True;4238;1648;1;1;human
1333377494;False;98;245;1;1;bot
457554412;True;8201651;1300;1;1;human
1551743478;False;712;632;1;1;human
114407932;True;1956645;324;1;1;human
784327805693599744;False;6;63;0;1;bot
749070163073310721;False;637;540;1;1;human
935352710920056832;False;5299;2352;1;1;human
877379279331270657;False;0;0;0;1;bot
543013426;False;87620;97072;1;1;bot
213236277;False;12;0;0;1;bot
3427908159;False;9;0;1;1;bot
268810817;False;30;307;1;1;bot
1447672387;False;127;699;1;1;human
791788106;True;1249;473;1;1;human
1086437983;False;45;154;1;1;human
54639205;False;78;0;0;1;bot
193313378;False;17;0;1;1;bot
106281577;False;743;506;1;1;bot
134855279;True;2798945;4877;1;1;human
76659317;False;1722;1563;1;1;human
636598905;False;1;0;1;1;bot
1461303931;False;926;522;1;1;human
2880027272;True;239371;738;1;1;human
38386328;True;421252;68893;1;1;human
2904930971;False;35;181;1;1;human
91077276;False;284;436;0;1;bot
166836906;False;302;142;1;1;human
877428281628340224;False;0;0;1;1;bot
15317676;True;1260505;10359;1;1;bot
2795354815;False;5;45;0;1;bot
183876299;False;1055800;186;0;1;human
275888846;False;133;1354;1;1;human
3244145360;False;4;46;0;1;bot
825776310790266883;False;103106;78390;1;1;human
2389555933;False;8;0;1;1;bot
2942417632;False;475;173;0;1;human
281393893;False;30;109;1;1;bot
282966767;False;49;42;1;1;bot
818230789955604480;False;435;778;1;1;human
1335999216;True;116133;75;1;1;human
22133515;True;6608;1400;1;1;human
1532869387;False;30;189;0;1;human
150321942;False;36;35;0;1;bot
44677908;False;16;41;0;1;bot
26589987;True;10805964;357;1;1;human
468846740;False;197;155;0;1;human
2266086188;False;359;64;1;1;human
34454323;False;294;809;1;1;human
560839490;False;37;0;1;1;human
1848490844;False;0;14;0;1;bot
102349665;False;355;330;1;1;human
415611746;False;32;538;1;1;bot
82164596;False;343;191;1;1;bot
890863612566290432;False;0;0;1;1;human
25017210;True;85434;451;1;1;human
850277062019497985;False;4;21;1;1;bot
24492952;False;1247;356;1;1;human
877356605955862528;False;0;0;1;1;bot
163167133;False;64;372;0;1;human
322288559;False;54;0;0;1;bot
3202726835;False;762;830;1;1;human
185449401;True;4969394;214;1;1;human
778717226362769409;False;111;528;1;1;human
3166813130;False;929;2144;1;1;bot
24493007;False;564;192;1;1;human
319667163;False;10;161;0;1;bot
2590358492;False;1135;1035;1;1;human
49658852;True;1797173;1063658;1;1;human
335395813;False;385;259;0;1;human
395426794;False;686;280;1;1;human
2218376174;False;1373;1865;1;1;human
45202420;False;10965;11019;1;1;human
3018439679;False;1369;80;1;1;bot
702135300;False;188;213;0;1;human
14269446;True;7569;2878;1;1;human
2381167620;False;667;301;1;1;human
101825544;True;2019944;3636;1;1;human
42843146;True;602928;201;1;1;human
513915914;False;5;0;0;1;bot
53853197;True;8021026;937;0;1;human
332250142;False;124790;237;1;1;human
56998944;False;250;532;1;1;human
176274466;False;228;663;1;1;human
1373486120;True;271075;0;1;1;human
1260239924;False;5;41;0;1;bot
387038254;False;10;12;0;1;bot
245480504;False;57;0;0;1;bot
43629631;True;7772;832;1;1;human
68795463;False;2104;2041;1;1;human
2509880401;False;5;160;0;1;bot
2850405461;False;1;25;0;1;human
1017542227541790722;False;662;3006;1;1;human
19774570;False;394;813;1;1;human
5618802;False;355;569;1;1;human
900221;False;3078;2655;1;1;human
53591165;False;2651;285;1;1;human
621395075;False;712;701;0;1;human
79281289;True;138252;2131;1;1;human
719550859051282432;False;5;3;0;1;bot
282705059;True;5881247;240;1;1;human
854302955268386816;False;0;0;1;1;bot
802274479;False;10;0;1;1;bot
89242811;False;489;463;1;1;human
123845842;False;70962;28;1;1;human
772225265804206080;False;0;0;1;1;human
81902831;False;980;2113;1;1;human
263830772;False;2;27;0;1;bot
877491177876054017;False;0;0;1;1;bot
1263385844;False;374;184;1;1;human
2862202113;False;181;67;1;1;human
270908683;False;35;28;0;1;bot
388349206;False;452;265;1;1;human
343522587;False;25;119;1;1;human
68795677;True;1071108;77;1;1;bot
937278752;False;13;43;1;1;bot
17677608;True;372960;1602;1;1;human
846336121617481729;False;15;0;0;1;bot
29617244;False;1572;195;0;1;human
150846769;True;1671405;99;0;1;human
44154169;False;33;124;1;1;human
271433018;False;14;0;1;1;bot
2314845499;False;42;361;0;1;human
270908735;False;4;0;0;1;bot
700829769949052928;False;32;67;1;1;human
444710224;False;47;229;0;1;bot
14531930;False;15900;953;1;1;human
76660066;False;946;684;1;1;human
65125734;False;1297;1529;1;1;human
274316654;True;154345;324;1;1;human
267238769;False;4510;75;1;1;human
25804151;True;842454;1712;1;1;human
87145862;True;702210;47;1;1;human
24493450;False;40;345;1;1;human
121224595;True;22386;1065;1;1;human
780254624;False;622;825;1;1;human
588889517;True;1658;2285;1;1;human
625327534;False;164;390;0;1;bot
408010175;False;1;7;0;1;bot
3088432587;True;1055737;95;1;1;human
32882131;False;473;396;1;1;human
68271578;True;5984;429;1;1;human
27901418;True;213344;79;1;1;human
353855217;False;213;648;1;1;human
110738935;False;69;172;1;1;human
485867000;False;100;759;1;1;human
2425208315;False;39;85;0;1;human
47824384;False;5257;2957;1;1;human
57261575;False;600282;295;1;1;human
1867365906;False;261;375;0;1;bot
1644805652;False;3;1;0;1;bot
253083162;True;247079;1015;1;1;human
2466325555;False;47;247;0;1;bot
932713426715140096;False;130;116;1;1;human
4831428139;False;301;1281;0;1;bot
2828385840;False;12;171;1;1;bot
1138605620;False;6;0;1;1;bot
496090677;False;286;1589;1;1;human
226082364;False;133;0;0;1;human
27115071;True;4156903;217;1;1;human
34192959;True;1686649;174;1;1;human
97893963;True;1206738;1303;1;1;human
1010155094;True;10176;385;1;1;human
2788015702;False;48;0;1;1;bot
3165240928;False;48;82;0;1;bot
178372193;True;4150;1025;1;1;human
34979439;False;889;911;1;1;human
2348138105;True;175639;28;1;1;human
841426130548674560;False;931;1806;1;1;human
891092725017202688;False;31;72;1;1;human
883390592008441857;False;45;57;1;1;human
69320336;True;658257;36;1;1;human
254394005;False;8;0;1;1;bot
153468579;False;1561;1871;0;1;human
82689705;True;172193;1528;1;1;human
200392363;False;100;76;1;1;bot
291356337;True;1369598;546;1;1;human
134332085;False;1061;2109;1;1;human
37338814;True;1891492;146;1;1;human
297385668;False;6;41;0;1;bot
385203914;True;1287721;775;1;1;human
772732035886612480;False;0;0;1;1;human
303939291;False;40;269;0;1;bot
113622749;False;309399;1068;1;1;human
116768508;True;1660691;3385;1;1;human
962445055;False;85;66;0;1;bot
374718212;False;2800;422;1;1;human
24493831;False;43106;868;0;1;human
54378254;False;265;703;0;1;human
117030671;False;204;196;1;1;human
330153752;False;200;0;1;1;bot
852533717142618112;False;4;33;1;1;bot
849303724338098180;False;0;0;1;1;bot
824130360707584001;False;9;81;1;1;bot
40222493;False;146;333;0;1;human
138002210;True;1067719;33;1;1;human
2831531811;True;1471970;84;1;1;human
142720807;True;23526;2110;1;1;human
331726637;False;71551;61283;0;1;bot
2416820011;False;893;150;1;1;bot
20823859;False;518;2113;1;1;human
1151975221;False;31;79;0;1;bot
107069240;False;2770;3152;1;1;human
1338097464;False;691;375;1;1;human
3273244490;False;262;224;1;1;human
30261067;True;1733729;406;1;1;human
50184013;True;2772478;342;1;1;human
161595218;False;95;0;0;1;human
509722453;True;1126486;490;1;1;human
241549146;True;39117;189;1;1;human
82689883;False;2779;2420;0;1;bot
2290204512;False;237;2;1;1;bot
14299028;False;849;336;1;1;bot
189906799;True;362975;1772;1;1;human
273006454;False;1;0;0;1;bot
190955393;False;3501404;451;1;1;human
16891779;False;20;152;1;1;bot
25542532;False;71;287;0;1;bot
3181441434;False;2;0;1;1;bot
587579290;False;3170;1453;1;1;human
1296416665;False;18;0;0;1;bot
2986196889;False;317;503;1;1;bot
215859109;False;383;0;0;1;bot
909193775771201536;False;43;87;1;1;human
